x1,y1,z1,x2,y2,z2
-0.858927762914,-0.121607854144,-0.0678156933388,-4.100387678599,4.14252201109,-4.0850216981743,3.5,-3.5
0.759678101763,-1.67084933716,0.389506443363,-4.841098362432,4.745253687488,4.0772495602215
4.6178351592,-4.671663712413,0.676541754404,-4.086900337279,1.16250599725,4.822100957178
4.87830282065,-4.985942302305,1.75657907672,-4.418153015989,2.47176489125,0.234493023372
4.809847170863,-4.115243084349,-0.958695112654,-4.197122458852,-4.69476239552,1.32486987031
4.268555760283,-4.33798679839,0.225931050084,4.0391933774019,-4.48991323684,1.35806542101
4.30810416239,-4.179934882508,-0.23357228432,-4.759329967599,1.84409425219,-0.737286816662
4.282888011561,-4.540179686408,-1.33222052754,-1.29266640992,4.367526589193,-0.563373179749
4.75225768912,-4.21604728214,0.162127715405,0.950624526622,-0.328695718905,-0.0551875444142
-0.0858584825427,-0.0302080518868,-0.210695836441,1.52725553555,2.14081057301,-0.104727172455
-0.664926809221,-0.919135827055,0.00243653681466,2.25231901948,4.03064486378,0.653748756692
-0.548288732801,-0.528565328027,-0.801092913329,1.84936962902,-0.904917704389,1.99993870003
0.935236191463,4.83941068702,0.0206282397949,4.833618714205,-0.736099553953,2.1181425229
-1.02421230779,4.04539009448,0.204366050782,4.42998331172,4.479945186555,4.5259703198
0.644847152488,-4.44498718643,0.505718797501,4.73583322891,4.05076717167,-4.621228886025
0.0793568349027,-4.561038457617,0.325802711625,4.19694965552,4.31045246862,4.409865697587
4.376719868063,-4.650872400394,-0.416340063844,-4.909512478385,4.56214860102,4.65584453111
4.462240513173,-4.263067896694,0.36065197589,0.983932265051,-4.24356092573,4.11519050918
4.973028103151,-4.0170236540958,0.107801293861,-0.992449424459,4.81251569105,4.311775993159
-0.114269985428,-1.08098614985,0.552783953522,2.349425425,4.0354567947856,4.78321165695
-0.033940830122,-1.35846617243,1.82133354725,-1.60550784046,-0.764543463049,4.472856801961
0.811377010177,0.448653432745,-0.69883818517,2.68216122416,-0.463534094967,4.918408722859
0.173216762098,-1.21301578164,-0.213115797791,2.22665169157,0.121969881263,4.36357867891
1.13050378279,0.941622525938,1.43330313383,-0.775707830008,3.10372387334,4.253121323865
0.553484661867,1.18752171196,-0.344003528037,0.569030921894,-4.07803266701,4.00494245448
0.440805181912,1.07214906289,1.1156507032,0.310849282625,3.94722158567,0.725818892026
0.148990837935,0.219255727314,1.77593503521,4.39935206131,-4.3010720086,-4.791414427718
-0.493219257424,-0.239453747229,0.558619347352,-4.66045702411,0.522405164718,0.339800250917
-0.40049507589,-0.988446275058,0.862122886939,4.76747878057,4.09399114056,4.43633692227
0.624356936003,-0.133817727241,0.897810621164,3.05333459172,-4.206807957036,-4.644759286391
-1.34714271255,1.65448647859,1.45440281373,-3.35932368186,-4.102937553009,1.06252011487
-1.33109047124,1.27120897034,-1.0706190343,3.43730482552,4.93741482093,-4.884604393579
0.580407752205,-1.08102680178,1.31692285243,-3.07611001807,4.13939929808,4.590838097803
1.31228189798,-0.419799996933,-1.3261700212,-4.842850343527,4.31731711195,-4.77517601605
4.16625104479,-4.447175179695,0.922215687168,3.50008556345,4.04266966673,1.03386775027
4.372976659017,4.118451435332,2.50946592048,0.165085596719,-4.83044062307,-0.451081715245
4.33595979347,-4.0223066375921,-1.94369276491,-0.339561268287,-4.29617222855,2.89900356475
-0.791263889586,-4.425602183962,2.61258200886,-1.74747448536,-4.0602624529294,1.50485074307
2.95679346521,-4.411493590312,-0.791526109635,3.56148886503,-0.288215534329,-0.199970622936
-1.44635853127,-4.719385329248,1.64217000504,1.8353330132,3.93478999833,4.71850157406
4.802371733213,-4.362414702244,-0.400760791538,-4.90428086596,0.185708369263,-2.37896493905
4.69594639721,-4.743830525207,-0.573741315769,-0.912688959871,-0.495944639256,-4.03295302469
-1.80577115012,2.8060588424,-0.323618444674,-4.37825362991,-4.147527715708,4.42318432732
-0.585443782182,-1.57681491722,-0.315321944337,,,
1.74147234306,-1.97829504919,1.51073967987,,,
0.0551660441537,-0.485791255905,-0.179071893477,,,
0.218995819792,-0.471516165045,2.34244915564,,,
1.56944606413,-0.970200509502,0.373867515259,,,
-0.947713487167,0.144654488986,1.74822285426,,,
4.21531704968,-4.15546801186,0.639409013862,,,
4.283274664607,-4.798790321471,2.70923555876,,,
-1.03433101051,1.07185451408,-0.68348860724,,,
0.427567525355,-1.69763724423,1.45698446097,,,
-0.29651815918,-0.369829035766,2.83914020175,,,
1.71666047058,-2.05203667702,1.33604407133,,,
-0.0124001672318,-0.42144791923,0.382758415808,,,
1.25319441867,-2.43864496915,0.268927845133,,,
-0.94507428328,-0.458928693116,0.040472439349,,,
3.09647680347,-0.465013834345,1.15819311468,,,
-0.287215190821,1.77172437663,-0.256698470962,,,
4.45119951375,-4.724872420252,-0.216776394446,,,
1.69922212558,-2.17648511143,0.536207606273,,,
4.69850672147,-0.353001037496,1.33042276241,,,
-0.0289175063451,-1.5056927257,2.07028190105,,,
-4.0161110137557,-1.23058758593,-1.78366142227,,,
-0.567182783683,1.9692652804,2.2026224712,,,
-0.0148935369382,0.248744359861,1.36783985749,,,
1.29136015936,-1.2084380369,3.16245801452,,,
-0.447459511967,-0.225550866237,-0.266965175783,,,
2.01203302064,-1.5861365356,0.34347070342,,,
3.65266094596,2.16296568286,1.21182471624,,,
3.51134603014,2.03894981964,-1.43987322431,,,
-2.60770981104,-0.895558123918,0.74817709599,,,
2.24846069441,1.15146418484,-2.00939217668,,,
0.966890489218,2.64278967201,2.70419763669,,,
-0.880918847259,1.35264518502,3.48207273145,,,
1.56450901864,1.18194665116,3.84477658672,,,
3.23166864465,0.53094746942,1.7063355625,,,
-1.18467635833,3.01937676225,2.04972933748,,,
-1.64698877553,1.68529523835,2.27978791307,,,
1.0999706466,-1.33819808265,2.59221337832,,,
1.37462800435,-2.8331143038,1.22829138233,,,
0.0355155515869,-2.57705116854,0.933221491179,,,
1.68461213782,-2.32021306219,0.130104932987,,,
2.80665024521,-0.175279649202,-0.127068551273,,,
0.934728277386,-0.356185819119,-2.76199935898,,,
0.102742523087,-1.9591778066,-1.02100865006,,,
-0.142481480764,1.13065086752,-1.93048525627,,,
-0.984400134993,-1.56935798452,-0.335444821641,,,
2.5408834026,-3.1670421582,1.40217502013,,,
0.147656457965,-3.23663705689,-0.0531126460193,,,
0.707402783465,-3.46482661893,-1.37075547457,,,
-2.27034360469,-0.197924380248,2.04966683661,,,
-0.21549529712,-2.48635224049,3.16181631327,,,
1.84701270869,-1.27706830948,3.0700288637,,,
-1.59166018736,-1.28252313085,-0.740254692607,,,
-0.0899279120141,-0.471692805744,3.00649340558,,,
-1.76780153178,2.41892543964,-0.603787139091,,,
4.63174609695,-4.65313689305,3.17211164435,,,
-0.928495296123,3.03822264522,0.628077398657,,,
4.19960649446,-4.7242866612,1.55675012643,,,
4.33011909541,-4.714929697407,1.61526325835,,,
4.39706138327,-4.33362854335,1.98964981009,,,
4.01785296718,-4.30934959692,2.72778268587,,,
4.658242617297,-4.83310803594,1.73312561777,,,
2.66337911939,-0.765825046604,-0.681740040163,,,
-0.813082076212,-1.86259136352,0.229635825173,,,
-1.43347515326,-1.84340126199,0.923434549033,,,
-1.81743262746,-0.066928876837,-2.34405767419,,,
-1.23249869238,-2.58835725059,-0.169212790524,,,
1.70358645138,-0.190521212875,1.94306331913,,,
2.34830652544,-2.10942396499,2.5981827883,,,
-0.0312840792134,-1.91229271706,3.66001764357,,,
0.556217873043,-1.19828956083,-2.2716698752,,,
-2.09254676742,-1.24679013862,-0.839082021301,,,43427664,-0.617644824792,1.25546693783,,,
-0.471902204405,-2.65494681174,1.7919417213,,,
-1.71156258393,2.38536559688,-0.147737107418,,,
4.66543091282,-1.55543225673,0.795017782057,,,
4.79395254324,4.5992319811,-1.13914687568,,,
4.77030702295,-1.03227842968,-0.630750762671,,,
4.92417977108,-1.50274924648,0.784065882403,,,
4.178819511546,-2.32315771578,3.08316080051,,,
4.627177838003,-1.96034349421,2.58398206364,,,
-0.107267457054,-1.00897889333,2.35398670741,,,
1.03713811579,-1.47073716306,-2.64861868993,,,
0.852699587768,-1.98275657497,-1.86900216685,,,
-0.710137602566,-0.691212401727,-2.4697218512,,,
2.59665240922,-0.34270071436,-0.715714019709,,,
3.51028489298,-1.05852250263,0.364783445032,,,
-0.0302576844334,-1.62763182045,-1.95904925541,,,
-1.57247826785,-0.70047452051,1.42756871284,,,
-0.268406153014,-0.64995078965,2.95760269788,,,
-0.238958380149,-0.907541495228,-1.93078537539,,,
0.386329291232,-3.08961344428,0.764396537487,,,
2.75650827998,-0.957046919508,0.307613048262,,,
2.65374593439,-1.63436385841,1.32062201288,,,2.66071291844,2.5494122293,,,
-0.648573260417,-0.695046743423,-1.82309660181,,,
-0.413723569224,-0.789747986515,-0.410040361511,,,
1.70961621052,-0.547695081954,3.67067068592,,,
-0.438637351355,-0.639106617318,-2.48094429039,,,
1.28189816388,-1.66996189547,-1.11111926248,,,
-1.00815357379,-0.629234432994,-0.456153228809,,,
-0.355421335745,-0.23834034469,4.2169195184,,,
2.31287621579,-2.15542769909,-1.49841773885,,,
1.04410395208,-2.53070914088,0.303258482863,,,
0.712592911641,-2.02262128572,2.70312704981,,,
-0.706727456723,-2.57856825145,0.513099531339,,,
-1.8960033809,1.41017653116,1.15081315307,,,
1.67320401337,-0.773581576526,-1.57029023233,,,
1.80477328126,-1.22098816689,2.90742250763,,,
-0.24666442478,-1.58524778003,0.547647451094,,,
-0.16108368822,-2.73188138203,-0.361635918134,,,
-1.56370587204,0.831344514018,3.36576249843,,,
2.06107198416,-0.584843587996,3.39503287102,,,
-0.195931176216,-1.29173408505,1.11922190341,,,
0.177288395826,-3.49757369264,-0.679266134742,,,
1.20729352235,-2.10743762122,-0.735540482101,,,
0.294135054063,0.602034298414,2.92758679746,,,
1.09730702538,0.314697478713,-1.89638366855,,,
0.203291908383,-0.400916910382,2.72718629016,,,
-0.965609543176,-2.70485284498,1.04045913931,,,
3.29553773891,0.439331098993,3.85413170839,,,
-2.74479491047,0.807039541332,-0.695988964989,,,
-1.53148234693,-1.39485511653,-0.616120716915,,,
0.182945314599,-0.524608002137,-1.47014732824,,,
2.79105526804,-3.03590359965,1.40986003016,,,
3.00847199565,-0.0093547861141,3.26924568907,,,
0.371686924352,-1.49087213401,-0.668068810201,,,
-1.4676453197,-0.361708387287,1.75041668626,,,
-1.36196230158,-2.24556831163,-1.4558189543,,,
-2.25640972442,-1.32734504569,1.426388034,,,
-1.62081764515,0.983899591459,-2.61424583843,,,
0.819163569299,-2.77267035972,-0.409513507358,,,
-1.87813351684,-2.49144692929,-0.430722250168,,,
3.64231404007,-0.999979895567,-0.517725635541,,,
1.81342504306,-0.138972802474,-0.397573918277,,,
2.67452608479,-0.258032068016,-0.00962290113808,,,
3.09528194535,1.32169276629,0.113716658665,,,
-2.43224150927,0.262406415489,0.47695688666,,,
2.33231557534,-0.948879731237,-1.56139756444,,,
0.926829077971,-1.3906201365,-1.18801954994,,,
-1.7157590476,-0.74762566112,-0.159974702874,,,
-0.346085084905,-2.79167189741,2.23202469625,,,
-0.976704966679,-0.993087136886,-0.565234704555,,,
0.174122242602,-0.902882610722,-1.83986067729,,,
-0.709571668723,-4.03671196038,-1.39722131127,,,
-0.814946854616,-0.375339630687,-3.36355399183,,,
-1.18937177368,-3.23270001679,-0.853666826698,,,
3.22661237692,-3.2220328974,1.3211401532,,,
1.76487935387,-1.65049579195,-2.78630034031,,,
4.02168707708,2.71718050756,-0.191576557235,,,
1.54253760561,-2.84561345561,1.30270578849,,,
3.0684272825,2.24437960675,-2.292606358,,,
1.0766193676,1.92110887802,3.40593447726,,,
4.15039042142,-0.135949482463,1.22944766403,,,
-3.89394265607,-0.969329080061,1.68663427483,,,
-0.556788955049,-3.40310909301,-1.06920414503,,,
4.13104626799,-2.27056309586,-4.0787418978,,,
4.55159845843,-4.287019140639,3.58512855486,,,
4.198247541327,-4.92371251739,-0.361994135068,,,
-2.76365241834,-0.613027649653,-2.25103445576,,,
-0.0437864059995,4.63530437357,0.7090346251,,,
-1.1073471829,-3.03691654758,-0.853629724549,,,
-2.22224941621,3.7290773576,-1.05932209419,,,
2.18238487631,3.32652482933,0.95966569225,,,
-1.88335356177,2.19424902473,-1.66359827085,,,
-1.44496819666,3.34983950668,2.43184638388,,,
1.15761562632,0.362817105536,-3.15651388923,,,
0.601653653672,0.937644553495,4.88404518615,,,
1.52132522619,-3.27851469419,0.256060402219,,,
3.72553746998,-0.753358489457,1.11140536922,,,
3.34108341777,-0.727707123599,-2.65604902335,,,
-1.76822827956,-1.82244545634,3.20490267618,,,
2.77883375288,-1.88706752142,3.48608349544,,,
-1.83153667401,0.4973006872,-1.75898220162,,,
-1.99139499711,-2.4282196345,-1.96526576117,,,
1.97110727621,-3.57722926778,1.08666296042,,,
3.61045236073,-0.894645900311,-3.25385666521,,,
1.78405333363,2.86251747702,-2.6649353445,,,
-3.07193793839,2.7669723099,2.8403497235,,,
3.59599391471,2.66070031333,2.69822812483,,,
2.86251718553,2.99494562263,0.445111614904,,,
0.756925211083,3.58284381583,2.11334720218,,,
3.43366242359,-2.44132359243,-1.11935049459,,,
-0.713059647626,-1.60823244437,3.62719369087,,,
3.34974067292,4.20987914726,1.41957672975,,,
1.06337642201,-3.1306850209,2.77653773711,,,
0.0538352092257,-1.97107428152,2.46873902969,,,
-1.18727079658,-0.932311705628,-2.29018238168,,,
-2.58573940196,2.73009698728,-0.938910283863,,,
3.50750797235,-1.59870247997,-2.9528059016,,,
-4.19551857748,0.19311438639,-0.983535231245,,,
0.866834312384,-3.77549186608,0.92856369087,,,
4.30363965594,0.648456103525,-0.891434174232,,,
-1.18332293012,3.72943541849,0.695984356295,,,
-3.11943368535,2.86285798827,0.252140040788,,,
-0.643549187597,3.23625293425,-0.147796411712,,,
0.123823429761,-2.16838870657,-3.29142014699,,,
2.77618764727,-0.45327716894,-1.11599423885,,,
